game_id,player_id,timestamp,tic,x,y,z,angle,momx
4,4,2025-11-05 09:54:40,3205,-433,491,0,98.17,-1,9
4,4,2025-11-05 09:54:41,3240,-484,694,0,129.42,-5,8
4,4,2025-11-05 09:54:42,3275,-467,911,0,20.30,2,3
4,4,2025-11-05 09:54:43,3310,-383,959,0,2.72,10,1
4,4,2025-11-05 09:54:44,3345,127,932,0,2.11,16,-1
4,4,2025-11-05 09:54:46,3415,-162,367,0,330.95,0,-1
4,4,2025-11-05 09:54:47,3463,-145,308,0,322.21,1,-6
4,4,2025-11-05 09:54:48,3498,5,280,0,22.59,10,2
4,4,2025-11-05 09:54:49,3533,286,278,0,243.28,-1,-1
4,4,2025-11-05 09:54:50,3568,34,245,0,165.41,-15,1
4,4,2025-11-05 09:54:51,3603,-43,267,0,213.18,9,-1
4,4,2025-11-05 09:54:52,3638,-50,172,0,284.46,-2,-10
4,4,2025-11-05 09:54:53,3673,-28,20,0,318.87,0,-1
4,4,2025-11-05 09:54:55,3712,-3,-27,0,265.39,2,-10
4,4,2025-11-05 09:54:56,3747,-61,-305,0,190.33,-9,-8
4,4,2025-11-05 09:54:57,3782,-102,-419,0,49.70,2,1
4,4,2025-11-05 09:54:58,3817,211,-146,0,65.48,7,13
4,4,2025-11-05 09:54:59,3852,376,194,0,49.39,4,10
4,4,2025-11-05 09:55:00,3887,477,316,0,310.03,0,0
4,4,2025-11-05 09:55:01,3922,542,93,0,303.44,1,-7
4,4,2025-11-05 09:55:02,3957,547,26,0,32.70,-3,-1
4,4,2025-11-05 09:55:03,3992,682,246,0,60.38,6,10
4,4,2025-11-05 09:55:04,4045,751,368,0,328.67,0,-1
4,4,2025-11-05 09:55:05,4081,751,368,0,317.37,-1,0
4,4,2025-11-05 09:55:06,4116,710,417,0,71.85,2,12
4,4,2025-11-05 09:55:07,4151,734,402,0,195.82,0,-2
4,4,2025-11-05 09:55:08,4186,666,334,0,215.90,-1,-1
4,4,2025-11-05 09:55:09,4221,530,420,0,122.21,-8,9
4,4,2025-11-05 09:55:10,4256,458,504,0,125.38,-1,0
4,4,2025-11-05 09:55:11,4291,191,719,0,155.17,-11,4
4,4,2025-11-05 09:55:12,4326,-67,808,0,32.74,-3,-1
4,4,2025-11-05 09:55:13,4363,-17,840,0,18.15,5,2
4,4,2025-11-05 09:55:15,4416,-229,284,0,43.29,-1,-1
4,4,2025-11-05 09:55:16,4451,-145,297,0,293.20,-1,-2
4,4,2025-11-05 09:55:17,4486,-109,272,0,301.82,3,-1
4,4,2025-11-05 09:55:18,4521,-73,125,0,84.68,-6,-7
4,4,2025-11-05 09:55:19,4556,-17,193,0,48.38,0,4
4,4,2025-11-05 09:55:20,4591,29,307,0,351.65,0,0
4,4,2025-11-05 09:55:21,4626,88,294,0,329.50,9,-5
4,4,2025-11-05 09:55:22,4661,195,211,0,74.00,1,3
4,4,2025-11-05 09:55:23,4696,172,296,0,179.87,-5,0
4,4,2025-11-05 09:55:24,4731,-96,404,0,113.33,-1,5
4,4,2025-11-05 09:55:25,4766,-88,402,0,114.92,0,-1
4,4,2025-11-05 09:55:26,4801,29,652,0,99.49,0,15
4,4,2025-11-05 09:55:27,4836,36,846,0,190.06,6,-3
4,4,2025-11-05 09:55:28,4871,101,695,0,254.31,-4,-14
4,4,2025-11-05 09:55:29,4906,-39,476,0,7.51,1,-1
4,4,2025-11-05 09:55:30,4941,322,465,0,300.41,9,-5
4,4,2025-11-05 09:55:31,4976,445,233,0,31.29,-2,-1
